texto;label;sentimiento
Anonadado de descubrir que dentro de la investigación científica de inmigración y crimen se ha acuñado y extendido el término de “Crimigrantes”. Creo que es el momento de empezar a introducirlo por aquí.;1;neutral
anonadado.;1;neutral
Es que ya quiero hacer mi tarea pero contestarle es más divertido;2;positivo
Fui a la feria con Sebastiano y fue muy cagado y divertido. ??;2;positivo
El sexo es muy divertido pero el amor no tanto.;2;positivo
se sigue sintiendo igual, pero al menos mis amigos hicieron el día súper divertido;2;positivo
con megu nos burlamos de nuestros traumas, que divertido;2;positivo
Aprendí a afeitarme con navaja y realmente es lo más divertido del mundo...;2;positivo
Cristianos, no sé compliquen y empiecen a creer en el horóscopo, es más divertido y tiene animalitos;2;positivo
Es bastante divertido ver los shows de #CMLL. Me gusta su estilo de lucha, no hay luchas malas y el público grita como loco.;2;positivo
Me parece más divertido ver a las furiosas cocinar que a los boludos bailando #granhermano;2;positivo
Q divertido el fútbol de mi pueblo puros cuentasos nomás;2;positivo
Compra barato en un lugar caro, pero nunca compres caro, en un lugar barato.??;2;positivo
Las personas con Android son las más infieles;2;positivo
quiero ir a ver a mi travieso Scott;2;positivo
Que rico estuvo esta semana en Orlando;2;positivo
nmmn ya no habia visto al mateo y ya es muy grande y más travieso ??;2;positivo
Eh wey las direccionales no gastan gasolina!!!!;2;positivo
Esta tarde, en la zona Travieso / Cano / San Bernardo, predominaba el fachaleco, el pelaso cayetano y los mocasines con pantalones tobilleros entre el piberio de 20 a 25 años. Y hasta aquí, mi aportación a esta noche de botellón.;2;positivo
Yo solo quiero ir a un concierto del Travieso ??;2;positivo
Página 298 de 365  Mi abuelo materno nació antes de la segunda guerra mundial y mi abuela materna nació durante esta, pero ya cuando solo era Japón quien seguía. Mis abuelos paternos nacieron después.;2;positivo
Estoy bien;2;positivo
me pitan tanto las orejas que creo que me va a salir humo de ellas como un dibujo animado;2;positivo
Sé de sobra que Zoro es un personaje ficticio animado, pero por qué está tan bueno???;2;positivo
Cuando esté más animado respondo todo.;2;positivo
Oficialmente mañana se estrena el primer capítulo animado de el arco de egged, de los mejores arcos que va hasta ahora ??;2;positivo
Peque gamers debido un caso laboral y personal no me siento animado a stremear hoy nos vemos mañana;2;positivo
ver lo de shibuya animado de jujutsu kaisen es una comedera de mierda tan hp me siento recordando vietnam;2;positivo
¡Buenas noches! Si sus majestades los Reyes Magos de Oriente han pasado ya por vuestras casas, y os habéis animado a abrir los regalos, por favor, responded o DM ??????;2;positivo
?? Ultima ronda (vale doble): personaje de un dibujo animado sobre demonios que termina por convertirse en el corazón de su amo;2;positivo
Ya me había animado a organizar algo por mi cumpleaños y ya me acordé por qué no quería hacer nada.;2;positivo
Me sorprende la cantidad de pornx animado que hay osea a quien le puede calentar eso????;2;positivo
El 2024 se nos llevó a Carlos Bremer… era un señor tan bromista, con un buen corazón para apoyar los proyectos de los demás, aunque a veces no se vieran tan prometedores. Nunca olvidaré a mi Shark Tank favorito. ????? Descanse en paz!;2;positivo
"Me susurran al oído que le van a hacer una broma a mi hija. —Lía, ¿tú sabes quiénes son los Reyes Magos? Me exalto porque la niña de 8 que ya le pidió cosas por escrito a sus correspondientes destinatarios me señala de inmediato. ""No"", dice el 'bromista', ""son Melchor, Gasp...""";2;positivo
el loco bromista se esta apagando poco a poco...;2;positivo
es bromista.;2;positivo
Día 4 de 366  Dios es un bromista y aunque parezca chiste, me lo suele confirmar seguido y lo bueno es que yo amo la comedia.;2;positivo
???: y cuando empezaste a ser fría xq yo no te conocía así yo te veía sonriente bromista y un poco depre pero ahora estás peor Anico: pues... td lo que aparentaba no era mi real yo Y los q me amaba de vrd se tuvieron q ir +(pets);2;positivo
Me hiciste sentir mal con tu actitud bromista ??;2;positivo
Lo q significa mi signo?  Leal????? Increible???? Bromista?? Real? Activo???;2;positivo
quería conquerir extremadura, tierra de conquerores, pero non veo como impresionar a la blanca nieve de su canicie- non soy acaso mesurada e discreta, jactante e sentenciosa, bromista e irónica, de culo y amplias tetas?;2;positivo
En la empresa hay un chavito muy hetero que vino a dejarme hasta la esquina del depa toda la semana. Muy amable, muy risueño y muy curioso, digo yo. Pero no sé si estoy capacitado para eso. Jajaja;2;positivo
El recontracoñisimo de su madre van 6 veces que se va la energía eléctrica hoy cortoelec de mierda;2;positivo
Yo me muero de amor por mis amigas, ustedes no saben lo feliz que me hace verlas felices, me llena el corazón ?????;2;positivo
Q a  las niñas les gusta más, el más risueño y no el más guapetón;2;positivo
Mi hermana una vez me juró, que a las niñas les gusta más, el más risueño y no el más guapetón.;2;positivo
El coñisisimo de su madre otra vez sin energía eléctrica ya van 3 veces está mañana;2;positivo
Que viva la coma y el acento!;2;positivo
Pa andar risueño;2;positivo
Que hoy haya amanecido tan risueño fue un abrazo al corazón y un mami todo estará bien ??;2;positivo
Bueno, Reyes ha caído en sábado, día no laborable de todos modos, así que ni hace puente festivo ni nada de nada. No me consta que ninguna comunidad autónoma lo haya dejado para el lunes, que hubiera sido una tontería.;2;positivo
Según yo iba a empezar el gym el lunes y resulta que es festivo, nombe no, así no se puede.????;2;positivo
Menos mal que mañana es día festivo martita;2;positivo
Pensando que este es el Último puente festivo , toca esperar hasta marzo ??;2;positivo
Como me vas a poner mi cumpleaños un viernes y con festivo, ah???;2;positivo
cumplo un día festivo, jueputa que suerte;2;positivo
No sé si leer a Marianita Enríquez es lo más festivo que una puede hacer de vacaciones, la verdad un poco me quiero corchear;2;positivo
Contigo Todos los días parecen festivo ????;2;positivo
ahora mi TL está llena de franceses llorando que dbs es mierda y no sé por qué;2;positivo
Que costara poner metro toda la Noche cada 30 mins un Viernes Noche vispera de festivo?;2;positivo
Que gracioso baila joel xd #GranHermano;2;positivo
¿Cuál es la gracia de actuar como novias tóxicas celosas enfermizas? No es gracioso, no es edgy, da pena ajena ??;2;positivo
que gracioso que ya tengo turno en la peluquería;2;positivo
chicos busco novio requisitos - q sea gracioso - q me quiera (no excluyente);2;positivo
que gracioso;2;positivo
Todo muy gracioso: estaba esperando al micro en la terminal de moronga 12 de la noche. Aparece mi ex, me hace más amena la espera, buena charla. Viene primero mi micro y adiós, que lastima pero adiós. Muy Floricienta todo, amo.;2;positivo
siento que la premisa de Undead Unluck está bien y es bastante gracioso pero los enemigos son bastante zzz;2;positivo
q gracioso q la hayan sacado a la pepona se descansan solitos jakjajk;2;positivo
el manzana tiene 5 pasos que gracioso;2;positivo
¿Por qué mierda de todos los personajes y de todos los muñecos de Dragon Ball veo a ese?  Pinche universo culero. Y lo más gracioso es que de todo el pasillo del tianguis de juguetes era solo ese, no mames JAJAJAJA ay el universo es culero.;2;positivo
"""Ni mi gisti diigi tirris, ni isti il nivil dil cintiniri, hirminis yiipin ni pisi nidi , riil rimiri is pivi, istin hiciindi in pipilin, firriri rininci"" se olvidaron que somos un club de fútbol? creen que la U es su tono, su juerguista de los fines de semana chibolos cojudos!";2;positivo
"En 'Existiríamos el mar', B. Gopegui propone ""un PIB de los momentos de euforia compartida, la juerguista y la calmada, todo tipo de euforia"". Me ha hecho pensar en regiones deprimidas según la medición de la actividad oficial que serían top 10 internacional según este indicador";2;positivo
El episodio 3 de #WhatIf a la altura del Thor juerguista… Supongo que se puede comprar como especial navideño pero… se me ha hecho larguísimo, personajes nada interesantes y físicamente feos.;2;positivo
A los que critican a Rubiales por machista, juerguista, mujeriego y demás les recuerdo que el está hay por el PSOE. Su padre milita en el PSOE. Y puede que sepa muchas cosas del PSOE.;2;positivo
Yo quiero un capitalismo cachondo y juerguista y al socialismo ascético decrecentista que le den por culillo.;2;positivo
Que naciera a las 4:20 de la madrugada tendrá algo que ver con el hecho de que sea tremendo juerguista disfrutón?;2;positivo
A veces quisiera ser Linguo, un robot juerguista.;2;positivo
— Uno tan trabajador y otro tan juerguista.  Adivinad quien es quien de quiénes habla.;2;positivo
// Mi Elvira chiquita ha salido un poco juerguista. Se pasó toda la noche en la mansión Lápida y se fue directamente de ahí al colegio, sin pasar por casa.;2;positivo
El hombre del saco de los sueños original, Robert Englund, se apodera de la madrugada de Halloween BMAD con la juerguista, VIERNES 13 y gore FREDDY VS JASON (23.50h), y con la surrealista y con trip 3D (que no veremos) PESADILLA FINAL: LA MUERTE DE FREDDY (1.35h).;2;positivo
mi alma está alegre, mi corazón está contento y mi cuerpo cubierto, no siente el frío. Me mantiene calentita, una chispeante hoguera que me indica que el calor es bienestar, es vida. Disfruto de un rico cafecito recién hecho que, mientras lo tomo, alborota mis ideas y hace que mi;2;positivo
Voy a ver el drama sandía chispeante, preparándome mentalmente para llorar:3;2;positivo
LA SANDÍA CHISPEANTE EFA EL DOS, HUBIERAN METIDO MAS BOTS;2;positivo
Benito Perojo a la altura de los LaCava y compañía de la comedia 30s hollywoodienses con LOS HIJOS DE LA NOCHE (La2, 00.48h), el DAMA POR UN DÍA (UN GÁNGSTER PARA UN MILAGRO) al servicio de una chispeante Estrellita Castro.;2;positivo
Un festival de poesía en las montañas saca a relucir el chispeante talento de los niños de la zona;2;positivo
ando viendo la sandia chispeante y ando como tonta pegada ahi qyu;2;positivo
?? solo espero que no entren en persecuciones de entornos y lamecuIismos varios quienes soltaron el nombre chispeante mas horrible jamas inventado. Nah, es broma, seguro que ya están en ello.;2;positivo
viendo reels me apareció uno de yichan de sandía chispeante y me acordé de weak hero class y ahora me quiero pegar un tiro en la mesa navideña;2;positivo
"???????? ""Al mundo entero quiero dar un mensaje de paz (menos a Palestina) Y todos juntos celebrar que volvemos a empezar (más de 10.000 niños asesinados) Tan chispeante es la razón que te hace deslumbrar (????) Que es el momento de sentir la dulce libertad"" #FreePalestine";2;positivo
Fue buena sandía chispeante puta que llore con el último capítulo pero ame el final ????;2;positivo
"Un día eres joven y al siguiente andas diciendo: ""que bonita se mira San Pedro Sula con los macuelizos floreando"".";2;positivo
Tan lleno de amor, tan espontáneo pero sobre todo lindo;2;positivo
Uggggggh la urgencia de algo espontáneo me mata;2;positivo
En cambio sentirse amado, es un estilo de formar a la  persona desde la familia, con valores, principios y claramente la incorporación de ese sentimiento de apoyo tan profundo y espontáneo llamado amor que hace que las personas finalmente amén y hagan sentir amados a los demás;2;positivo
"""Todo fue tan espontáneo, tan natural, que a ninguno de los dos nos pareció nada raro que, de pronto, mi mano estuviera en su mano y que nos miráramos como dos tontos"" (Benedetti)";2;positivo
El video “espontáneo” de una joven “espontánea” (que actúa peor que futbolista fingiendo penal) que visita a la candidata de la oposición carente de ideas y proyectos de gobierno es más tieso que un brazo de santo de iglesia barroca.  Sigan así, “ban vien” ???????;2;positivo
"Entiendo lo lindo que queda hacer todo ""aesthetic"", pero lo hacen de forma tan forzada que arruina lo bueno de lo natural y espontáneo, ponganse media pila y dejen de ser tan mogolicos";2;positivo
atake d chochoneria y feliz espontaneo;2;positivo
¿Qué tan probable es que el despunte de inseguridad de este inicio de año no sea espontáneo sino responsivo, ante los movimientos de las autoridades (caso metástasis)? Lazos entre gdo y política son cada vez más evidentes y a alguien arriba de la estructura puede no gustarle eso;2;positivo
